,Frame,Area,Center_x,Center_y,Distance,LocX,LocY,LocZ
606,607,11446.791,885.57666015625,614.6053771972656,26.93368443950298,-2.68,26.8,0.0
607,608,11721.626,887.3944702148438,615.8041076660156,26.531689670545664,-2.64,26.4,0.0
608,609,12301.73,890.1436767578125,615.6236877441406,26.129693891846923,-2.6,26.0,0.0
609,610,12685.132,892.1876525878906,615.9234924316406,25.72769942842706,-2.56,25.6,0.0
610,611,13066.871,894.6347961425781,616.9102478027344,25.32570395173829,-2.52,25.2,0.0
611,612,13404.997,896.0352172851562,617.4920349121094,24.923707345789904,-2.48,24.8,0.0
612,613,13755.244,896.5424194335938,619.2776489257812,24.52171214129709,-2.44,24.4,0.0
613,614,14597.789,898.6376953125,621.3514404296875,24.119718339139027,-2.4,24.0,0.0
614,615,13974.204,895.8649597167969,622.0705261230469,23.71772216057513,-2.36,23.6,0.0
615,616,14568.441,897.6422424316406,624.1842041015625,23.31572742979064,-2.32,23.2,0.0
616,617,15065.737,898.7924194335938,625.4872131347656,22.91373155929109,-2.28,22.8,0.0
617,618,15303.327,899.2860717773438,625.8460083007812,22.5117358118774,-2.24,22.4,0.0
618,619,15586.465,899.3905944824219,626.3528137207031,22.10974090596896,-2.2,22.0,0.0
619,620,15762.773,899.968505859375,627.6772766113281,21.70774620736316,-2.16,21.6,0.0
620,621,16217.503,901.9342346191406,628.7675476074219,21.30575094447037,-2.12,21.2,0.0
621,622,16467.164,901.8611145019532,630.1488647460938,20.903754446025427,-2.08,20.8,0.0
622,623,16886.986,903.3138427734376,630.9567260742188,20.501759535013687,-2.04,20.4,0.0
623,624,17383.209,903.571746826172,633.3575134277344,20.09976483582292,-2.0,20.0,0.0
624,625,17768.713,903.936767578125,634.8276977539062,19.69776956862045,-1.96,19.6,0.0
625,626,19155.197,906.8923034667968,636.8543395996094,19.29577451957955,-1.92,19.2,0.0
626,627,19218.846,909.6626892089844,636.9574584960938,18.89377800538426,-1.88,18.8,0.0
627,628,20024.717,910.8420715332032,638.9342346191406,18.49178252201768,-1.84,18.4,0.0
628,629,20066.855,913.106414794922,639.5629272460938,18.089788065713226,-1.8,18.0,0.0
629,630,21122.424,913.4778442382812,641.9062805175781,17.687792954192386,-1.76,17.6,0.0
630,631,21659.807,917.145477294922,643.8943481445312,17.285799872705553,-1.72,17.2,0.0
631,632,22188.732,917.15185546875,645.775390625,16.883802576438608,-1.68,16.8,0.0
632,633,23438.398,919.7688598632812,649.0357055664062,16.481810029416653,-1.64,16.4,0.0
633,634,24111.174,921.79248046875,649.7799530029297,16.07981310583981,-1.6,16.0,0.0
634,635,25781.426,924.561981201172,652.9019165039062,15.677816358223376,-1.56,15.6,0.0
635,636,26300.322,926.3179931640624,654.3465423583984,15.27582322632243,-1.52,15.2,0.0
636,637,28201.287,930.6273498535156,657.4237213134766,14.873826405365593,-1.48,14.8,0.0
637,638,29372.676,932.938720703125,660.6705474853516,14.471833413397324,-1.44,14.4,0.0
638,639,29985.205,934.0517578125,662.6894226074219,14.069836482966576,-1.4,14.0,0.0
639,640,30990.996,936.491729736328,665.2661285400391,13.667839749608657,-1.36,13.6,0.0
640,641,32351.914,939.65625,667.5766906738281,13.26584663250901,-1.32,13.2,0.0
641,642,34336.508,943.66650390625,671.3099822998047,12.863849783716027,-1.28,12.8,0.0
642,643,35422.586,943.934051513672,675.6377410888672,12.461856805738464,-1.24,12.4,0.0
643,644,36590.23,944.8948974609376,680.3262481689453,12.059859886217453,-1.2,12.0,0.0
644,645,38020.617,947.0685729980468,682.1766967773438,11.657863116694502,-1.16,11.6,0.0
645,646,40606.535,952.0904541015624,687.3017883300781,11.255870013519084,-1.12,11.2,0.0
646,647,43292.016,956.2028503417968,691.8731994628906,10.85387316408869,-1.08,10.8,0.0
647,648,44653.043,959.9741821289062,694.1821594238281,10.451880222668946,-1.04,10.4,0.0
648,649,46771.72,963.2091674804688,698.4563751220703,10.049883260096356,-1.0,10.0,0.0
649,650,48869.06,967.6706848144532,700.7035980224609,9.64788651534078,-0.96,9.6,0.0
650,651,51830.18,971.67919921875,707.2357177734375,9.245893394836134,-0.92,9.2,0.0
651,652,54968.996,977.8394165039062,710.7301483154297,8.843896571451099,-0.88,8.8,0.0
652,653,58105.707,981.798797607422,715.0801086425781,8.441903604086328,-0.84,8.4,0.0
653,654,61805.125,987.388427734375,721.4455413818359,8.039906638176296,-0.8,8.0,0.0
654,655,65646.39,993.3173828125,727.9332275390625,7.637909724644229,-0.76,7.6,0.0
655,656,68840.91,999.6330261230468,732.5709381103516,7.235916780834646,-0.72,7.2,0.0
656,657,75656.63,1006.312469482422,740.0586242675781,6.833919909691856,-0.68,6.8,0.0
657,658,82237.54,1015.418212890625,751.6908721923828,6.431926731357152,-0.64,6.4,0.0
658,659,86698.8,1020.7106018066406,756.2992095947266,6.029930012302319,-0.6,6.0,0.0
659,660,96498.914,1031.1167907714844,769.3963470458984,5.6279332354387295,-0.56,5.6,0.0
660,661,104489.234,1039.901885986328,779.8240814208984,5.225940171213534,-0.52,5.2,0.0
661,662,108521.16,1049.949249267578,779.8375854492188,4.823943305549891,-0.48,4.8,0.0
662,663,123643.22,1063.5747985839844,799.9495544433594,4.421950273917758,-0.44,4.4,0.0
663,664,134386.2,1075.2642517089844,810.7372741699219,4.019953389517339,-0.4,4.0,0.0
664,665,149913.2,1087.465850830078,829.0053405761719,3.6179565081866,-0.36,3.6,0.0
665,666,170946.08,1108.923095703125,843.1371307373047,3.215963436339426,-0.32,3.2,0.0
666,667,189305.88,1125.6197814941406,860.6160583496094,2.813966689207659,-0.28,2.8,0.0
667,668,207538.08,1145.03173828125,877.3290100097656,2.4119736019332,-0.24,2.4,0.0
668,669,233779.61,1166.5736389160156,897.8685302734375,2.0099767661145584,-0.2,2.0,0.0
669,670,274738.97,1196.9908447265625,928.145767211914,1.607979912262727,-0.16,1.6,0.0
670,671,315478.56,1226.252685546875,951.2518157958984,1.205986872013542,-0.12,1.2,0.0
671,672,379228.38,1261.7125244140625,1002.0595092773438,0.8039900511181802,-0.08,0.8,0.0
672,673,448827.12,1309.9222412109375,1036.40087890625,0.4019970108654181,-0.04,0.4,0.0
673,674,519879.1,1354.17724609375,1069.0928649902344,1.430511474609375e-06,-0.0,0.0,0.0
674,676,516790.75,1368.8049621582031,1068.6712646484375,0.7999999538076796,-0.0,0.8,0.0
675,677,451135.72,1336.348388671875,1039.59228515625,1.1999999245016353,-0.0,1.2,0.0
676,678,381867.88,1307.4371337890625,1002.4075927734376,1.599999907613439,-0.0,1.6,0.0
677,679,311653.84,1274.9945373535156,952.8784637451172,1.9999998807912205,-0.0,2.0,0.0
678,680,280925.03,1254.2174072265625,936.3212127685548,2.39999984900199,-0.0,2.4,0.0
679,681,239683.88,1234.5863037109375,898.1554107666016,2.7999996866502173,-0.0,2.8,0.0
680,682,213357.64,1217.0909118652344,887.4136810302734,3.199999815225917,-0.0,3.2,0.0
681,683,187138.6,1205.267822265625,858.4566497802734,3.5999996079341567,-0.0,3.6,0.0
682,684,165431.17,1185.8235778808594,841.2334442138672,3.999999761581672,-0.0,4.0,0.0
683,685,148801.94,1177.161102294922,825.0486755371094,4.399999635870025,-0.0,4.4,0.0
684,686,134156.55,1164.1138610839844,810.3100280761719,4.799999698003338,-0.0,4.8,0.0
685,687,121317.45,1155.987335205078,797.2848510742188,5.199999354436006,-0.0,5.2,0.0
686,688,108256.18,1139.416015625,781.6739807128906,5.599999373299884,-0.0,5.6,0.0
687,689,103540.97,1135.919464111328,778.5878753662109,5.999999682108725,-0.0,6.0,0.0
688,690,94723.98,1131.302215576172,767.1771697998047,6.399999630451354,-0.0,6.4,0.0
689,691,83856.21,1121.6055908203125,753.2415161132812,6.799999842924381,-0.0,6.8,0.0
690,692,80140.16,1119.177978515625,749.5843963623047,7.199999215867885,-0.0,7.2,0.0
691,693,75292.805,1113.1796875,739.7183074951172,7.599999387640814,-0.0,7.6,0.0
692,694,69523.73,1106.041015625,733.8642272949219,7.999999523162957,-0.0,8.0,0.0
693,695,65765.625,1095.6453552246094,730.3902282714844,8.399998492286308,-0.0,8.4,0.0
694,696,62537.473,1095.1205139160156,725.1842651367188,8.7999992717397,-0.0,8.8,0.0
695,697,58205.082,1090.7618408203125,717.4244689941406,9.199998722905722,-0.0,9.2,0.0
696,698,55611.457,1087.4739685058594,712.6865692138672,9.599999396006355,-0.0,9.6,0.0
697,699,51376.664,1082.8606262207031,707.1686706542969,9.99999923706062,-0.0,10.0,0.0
698,700,49100.676,1080.16748046875,702.7101898193359,10.399998708871715,-0.0,10.4,0.0
699,701,46255.67,1076.715362548828,698.7079010009766,10.799999265317636,-0.0,10.8,0.0
700,702,43362.434,1074.5589599609375,692.2241516113281,11.199998746599492,-0.0,11.2,0.0
701,703,41168.836,1070.5651550292969,689.385498046875,11.599999237060612,-0.0,11.6,0.0
702,704,38982.188,1068.5904235839844,683.9090881347656,11.999999364217192,-0.0,12.0,0.0
703,705,38240.79,1066.611358642578,683.2329711914062,12.399998547953942,-0.0,12.4,0.0
704,707,37337.547,1068.3218994140625,677.6914825439453,13.199999052105571,-0.0,13.2,0.0
705,708,31940.33,1060.6358642578125,667.9351196289062,13.599999685848534,-0.0,13.6,0.0
706,709,31912.15,1056.704833984375,664.8547973632812,13.999998910086529,-0.0,14.0,0.0
707,710,29658.115,1055.4228515625,663.4091339111328,14.399998431735556,-0.0,14.4,0.0
708,711,28767.492,1052.9075012207031,660.9876861572266,14.799999257680584,-0.0,14.8,0.0
709,712,27325.951,1053.4660949707031,658.0979461669922,15.199998775281424,-0.0,15.2,0.0
710,713,26454.98,1050.4097900390625,655.9554901123047,15.599999530498858,-0.0,15.6,0.0
711,714,26612.783,1052.3233947753906,652.5240478515625,15.99999904632572,-0.0,16.0,0.0
712,715,24338.562,1047.913055419922,651.614501953125,16.39999787865608,-0.0,16.4,0.0
713,716,24048.941,1047.1109313964844,648.4788970947266,16.79999698457243,-0.0,16.8,0.0
714,718,22807.254,1042.1787109375,646.8484039306641,17.599998543479224,-0.0,17.6,0.0
715,719,22066.34,1040.992645263672,644.2626190185547,17.999998304578973,-0.0,18.0,0.0
716,720,21916.217,1041.144561767578,642.726806640625,18.39999744581128,-0.0,18.4,0.0
717,721,20705.342,1037.625732421875,640.9600830078125,18.79999763001777,-0.0,18.8,0.0
718,722,21021.121,1038.06103515625,639.4356079101562,19.19999879201255,-0.0,19.2,0.0
719,723,18868.768,1035.2777404785156,636.0303039550781,19.599998536401863,-0.0,19.6,0.0
720,726,16314.302,1030.1109619140625,631.3574523925781,20.79999741774328,-0.0,20.8,0.0
721,727,16438.457,1029.790557861328,630.8428649902344,21.199998618071938,-0.0,21.2,0.0
722,728,15620.838,1027.853271484375,628.8986206054688,21.599998530635126,-0.0,21.6,0.0
723,729,15290.306,1026.776397705078,627.5890808105469,21.999997919255986,-0.0,22.0,0.0
724,730,15484.461,1028.2976379394531,626.6673278808594,22.39999749319885,-0.0,22.4,0.0
725,731,14880.468,1026.9029541015625,625.5018005371094,22.79999791195513,-0.0,22.8,0.0
726,732,14389.762,1026.7256774902344,624.2497863769531,23.19999847412109,-0.0,23.2,0.0
727,733,14547.336,1026.825439453125,623.5992736816406,23.599997879286896,-0.0,23.6,0.0
728,734,14181.259,1026.3248291015625,622.7522888183594,23.999998728434257,-0.0,24.0,0.0
729,735,13738.266,1025.0936584472656,621.1396789550781,24.39999719838616,-0.0,24.4,0.0
730,736,13480.145,1024.4944152832031,620.8114013671875,24.799997095907763,-0.0,24.8,0.0
731,737,13109.009,1024.166748046875,620.3060913085938,25.19999835301958,-0.0,25.2,0.0
732,738,12504.502,1022.24072265625,618.4037170410156,25.59999852180481,-0.0,25.6,0.0
733,739,11968.446,1019.914306640625,617.2239685058594,25.999997652493924,-0.0,26.0,0.0
734,740,11772.695,1019.7943725585938,617.135009765625,26.39999810421103,-0.0,26.4,0.0
735,741,11550.148,1019.2574768066406,616.7162475585938,26.79999754037423,-0.0,26.8,0.0
736,742,11151.918,1017.4120178222656,615.8933715820312,27.19999937169696,-0.0,27.2,0.0
737,743,10824.972,1016.3587646484376,614.7629089355469,27.599997965494754,-0.0,27.6,0.0
738,744,10726.556,1016.5310974121094,614.1311950683594,27.999997820172943,-0.0,28.0,0.0
739,755,8470.979,1012.480224609375,603.3336181640625,32.399998266902955,-0.0,32.4,0.0
740,756,8317.49,1012.388702392578,602.7896728515625,32.79999575731207,-0.0,32.8,0.0
741,762,6488.631,1005.9754333496094,596.3970336914062,35.19999708695836,-0.0,35.2,0.0
742,763,6384.1196,1005.48046875,595.7007141113281,35.5999946508511,-0.0,35.6,0.0
743,764,6498.8013,1004.7537536621094,596.2183532714844,35.99999660915786,-0.0,36.0,0.0
744,767,5777.568,1003.6682739257812,593.5940246582031,37.19999625913543,-0.0,37.2,0.0
745,768,5694.126,1003.6503295898438,592.9495544433594,37.59999526003547,-0.0,37.6,0.0
746,781,4503.9336,999.701904296875,587.8064575195312,42.7999953225392,-0.0,42.8,0.0
747,791,3663.7473,995.6777954101562,581.0929870605469,46.7999946789861,-0.0,46.8,0.0
748,792,3582.1953,994.6526794433594,580.7846984863281,47.19999575857372,-0.0,47.2,0.0
749,793,3547.514,993.7531127929688,580.5217590332031,47.59999497357513,-0.0,47.6,0.0
750,794,3516.07,992.8663635253906,580.5305786132812,47.99999745686845,-0.0,48.0,0.0
751,795,3502.923,992.2146301269532,580.4200744628906,48.399998083193424,-0.0,48.4,0.0
752,796,3551.0605,992.3968811035156,580.5675964355469,48.79999439677224,-0.0,48.8,0.0
753,799,3387.788,992.7396850585938,582.5821533203125,49.99999511718728,-0.0,50.0,0.0
754,800,3387.4565,992.9961853027344,582.5101318359375,49.66485873968188,0.04,49.66,0.0
755,801,3440.2668,993.0260009765624,579.620849609375,49.32975034300037,0.08,49.33,0.0
756,802,3491.6355,995.3904724121094,581.8201904296875,48.99467548431408,0.12,48.99,0.0
757,803,3509.3801,995.24853515625,581.7951354980469,48.65962983906453,0.16,48.66,0.0
758,804,3844.5322,1001.37744140625,582.0780029296875,48.324621593118174,0.19,48.32,0.0
759,815,3818.5437,1014.0621032714844,583.779052734375,44.64188449960137,0.62,44.64,0.0
760,818,4211.619,1018.2835998535156,584.2781372070312,43.63834739010902,0.74,43.63,0.0
761,822,4697.085,1027.87646484375,587.9587097167969,42.30093728347676,0.89,42.29,0.0
762,823,4832.571,1028.7326965332031,588.6437683105469,41.96670987985723,0.93,41.96,0.0
763,824,4671.9956,1029.8856506347656,587.3722534179688,41.63252877546583,0.97,41.62,0.0
764,825,4880.3413,1031.4854736328125,588.6259155273438,41.29840396961864,1.01,41.29,0.0
765,826,4849.544,1032.568603515625,589.0284118652344,40.96432938138687,1.05,40.95,0.0
766,827,4788.1953,1034.28955078125,589.0978698730469,40.63031376345499,1.09,40.62,0.0
767,828,4632.23,1035.3365478515625,588.3006286621094,40.29635101634427,1.13,40.28,0.0
768,831,4905.9404,1043.6572265625,588.925048828125,39.294821380284986,1.25,39.28,0.0
769,836,5756.617,1054.8939208984375,591.2994079589844,37.62687672088256,1.44,37.6,0.0
770,838,5953.813,1056.9783935546875,593.6874694824219,36.96018235800496,1.52,36.93,0.0
771,839,6101.433,1059.367645263672,594.948486328125,36.62694984752946,1.56,36.59,0.0
772,840,6147.957,1062.1768798828125,595.7043151855469,36.29378874750238,1.6,36.26,0.0
773,841,6213.7153,1065.1163330078125,596.6272888183594,35.96071122301554,1.63,35.92,0.0
774,842,6464.1753,1067.6619873046875,595.2798767089844,35.62771106911476,1.67,35.59,0.0
775,843,6773.2163,1071.9119262695312,595.50244140625,35.29479909519483,1.71,35.25,0.0
776,844,6420.527,1072.30078125,596.3007202148438,34.961972596599615,1.75,34.92,0.0
777,845,6561.589,1074.1898498535156,596.7060241699219,34.629232285670376,1.79,34.58,0.0
778,846,6752.9277,1077.9264831542969,597.3269958496094,34.29658598897551,1.83,34.25,0.0
779,847,7123.8833,1080.9649353027344,596.3366088867188,33.964029301710816,1.87,33.91,0.0
780,848,7710.0645,1085.0585021972656,598.4002380371094,33.631572116570375,1.91,33.58,0.0
781,849,7871.9497,1086.9395141601562,599.9869995117188,33.299215595211294,1.95,33.24,0.0
782,850,8038.2905,1089.6842041015625,600.32568359375,32.96695537654467,1.98,32.91,0.0
783,851,7886.658,1091.903350830078,600.4157409667969,32.63480563808826,2.02,32.57,0.0
784,852,7988.7407,1095.1617126464844,601.4581298828125,32.30276786885035,2.06,32.24,0.0
785,853,8113.2515,1097.7114868164062,601.7704467773438,31.97083793228125,2.1,31.9,0.0
786,854,8420.92,1101.0953063964844,602.9892578125,31.63902503218668,2.14,31.57,0.0
787,855,8678.166,1105.02978515625,603.5126037597656,31.307333826521,2.18,31.23,0.0
788,856,8960.341,1108.75048828125,605.1387023925781,30.975763337071616,2.22,30.9,0.0
789,857,9118.956,1110.6725769042969,605.5799560546875,30.6443204309665,2.26,30.56,0.0
790,858,8818.483,1114.2911987304688,605.9181518554688,30.31300930893108,2.3,30.23,0.0
791,859,9125.711,1118.3074035644531,606.7013244628906,29.981833329847017,2.33,29.89,0.0
792,860,9462.114,1121.6515808105469,607.08349609375,29.65080010169257,2.37,29.56,0.0
793,861,9609.727,1124.8919982910156,607.79296875,29.31990927976232,2.41,29.22,0.0
794,862,9859.898,1129.4463500976562,609.0083923339844,28.98916885750416,2.45,28.89,0.0
795,863,10194.74,1135.2038879394531,609.9649353027344,28.65858726163421,2.49,28.55,0.0
796,864,10300.771,1138.0052490234375,610.6745300292969,28.328163597219508,2.53,28.22,0.0
797,865,10350.3955,1141.5430908203125,610.8365478515625,27.99790670029165,2.57,27.88,0.0
798,866,10437.963,1145.0932006835938,611.0408325195312,27.667822568561927,2.61,27.54,0.0
799,867,11033.026,1148.9053344726562,613.7571716308594,27.33791742516335,2.65,27.21,0.0
800,868,11610.86,1153.79638671875,614.9184875488281,27.00819898554473,2.68,26.87,0.0
801,869,11541.375,1155.2853393554688,613.8374328613281,26.678670731434643,2.72,26.54,0.0
802,870,11916.519,1159.1968383789062,615.0142517089844,26.349339798287804,2.76,26.2,0.0
803,871,12154.253,1164.9774780273438,617.3482360839844,26.02021957927888,2.8,25.87,0.0
804,872,12415.761,1169.04638671875,617.5262451171875,25.691313356124585,2.84,25.53,0.0
805,873,12825.861,1175.5831909179688,616.2235107421875,25.36262949181482,2.88,25.2,0.0
806,874,13132.65,1181.3123168945312,616.5622253417969,25.0341779732299,2.92,24.86,0.0
807,875,13453.216,1184.8696899414062,618.01171875,24.70596804777612,2.96,24.53,0.0
808,876,14013.732,1189.5573120117188,619.5562744140625,24.37800949298168,3.0,24.19,0.0
809,877,14457.82,1194.2321166992188,621.59619140625,24.050312532706045,3.04,23.86,0.0
810,878,14455.177,1199.7212524414062,621.7992858886719,23.72288420863042,3.07,23.52,0.0
811,879,14886.669,1203.7954711914062,623.3962707519531,23.39574360568424,3.11,23.19,0.0
812,880,15694.891,1209.309814453125,625.2037353515625,23.06889901641448,3.15,22.85,0.0
813,881,15771.183,1216.6387939453125,624.8778991699219,22.742359177764715,3.19,22.52,0.0
814,882,15833.044,1220.9811401367188,624.1540832519531,22.416142789635053,3.23,22.18,0.0
815,883,16346.427,1227.5419311523438,626.2094421386719,22.090262864890075,3.27,21.85,0.0
816,884,16594.8,1232.5147094726562,627.2653198242188,21.76473523996129,3.31,21.51,0.0
817,885,17247.697,1238.9603271484375,628.2588500976562,21.43957376042174,3.35,21.18,0.0
818,886,18039.44,1246.2764282226562,629.5500793457031,21.114793941712733,3.39,20.84,0.0
819,887,18612.318,1252.14013671875,631.0484619140625,20.79042096378326,3.42,20.51,0.0
820,888,18849.053,1256.745361328125,633.3778076171875,20.46646822958477,3.46,20.17,0.0
821,889,19181.986,1263.4991455078125,633.5905151367188,20.142953742490374,3.5,19.84,0.0
822,890,19854.39,1270.6065673828125,633.9164733886719,19.81990435175908,3.54,19.5,0.0
823,891,20451.158,1278.5625,635.0730590820312,19.497343249169614,3.58,19.17,0.0
824,892,20625.38,1284.3748779296875,635.14111328125,19.17529176890426,3.62,18.83,0.0
825,893,21775.932,1293.4385986328125,638.3700866699219,18.85377607696213,3.66,18.5,0.0
826,894,22530.178,1299.8290405273438,637.9038391113281,18.53282411010677,3.7,18.16,0.0
827,895,22792.193,1305.9527587890625,641.047607421875,18.212472321561936,3.74,17.83,0.0
828,896,23770.475,1316.1948852539062,641.9092407226562,17.892741835184292,3.77,17.49,0.0
829,897,24984.451,1327.6612548828125,645.4464111328125,17.573676140576623,3.81,17.15,0.0
830,898,27663.928,1339.47216796875,646.9679107666016,17.25530415685015,3.85,16.82,0.0
831,899,26990.615,1347.8330688476562,647.0444030761719,16.9376731103588,3.89,16.48,0.0
832,900,28216.592,1354.0271606445312,650.0362701416016,16.620821893891613,3.93,16.15,0.0
833,901,29374.318,1364.0968017578125,653.1115570068359,16.304786904822084,3.97,15.81,0.0
834,902,30485.152,1375.46337890625,654.681884765625,15.989632943373602,4.01,15.48,0.0
835,903,31470.14,1385.1629028320312,656.2828979492188,15.675405696017606,4.05,15.14,0.0
836,904,33662.152,1400.9755859375,653.5451507568359,15.362161129472346,4.09,14.81,0.0
837,905,34077.473,1405.3677368164062,660.7516174316406,15.049961553885694,4.12,14.47,0.0
838,906,35927.285,1418.0475463867188,663.3381652832031,14.73886878053019,4.16,14.14,0.0
839,907,37224.035,1431.5899047851562,666.2474670410156,14.428958628637536,4.2,13.8,0.0
840,908,39926.35,1447.2817993164062,666.1634063720703,14.120312816083356,4.24,13.47,0.0
841,909,40801.113,1458.2186889648438,668.1714935302734,13.813008639951612,4.28,13.13,0.0
842,910,41250.785,1467.4471435546875,670.1399383544922,13.507144732762256,4.32,12.8,0.0
843,911,43696.305,1484.075439453125,674.1635894775391,13.20281758148024,4.36,12.46,0.0
844,912,47583.855,1505.1160888671875,676.7601776123047,12.900132398886978,4.4,12.13,0.0
845,913,49867.918,1517.6412353515625,681.1261444091797,12.5992150955351,4.44,11.79,0.0
846,914,50944.07,1532.970458984375,682.8912963867188,12.300187281601676,4.47,11.46,0.0
847,915,54884.246,1551.87451171875,688.0235748291016,12.003198991987915,4.51,11.12,0.0
848,916,57195.133,1567.2312622070312,690.4918518066406,11.708399644620917,4.55,10.79,0.0
849,917,60248.984,1587.7648315429688,694.5553741455078,11.415957064515114,4.59,10.45,0.0
850,918,63228.08,1609.4220581054688,697.6562957763672,11.126060435299484,4.63,10.12,0.0
851,919,67828.1,1628.1193237304688,703.0614624023438,10.838916327865787,4.67,9.78,0.0
852,920,70383.38,1647.1659545898438,704.8707275390625,10.554747134477164,4.71,9.45,0.0
853,921,83271.99,1686.2649536132812,714.9080810546875,10.27379869181485,4.75,9.11,0.0
854,922,81110.625,1700.2962646484375,712.7640380859375,9.996340558909653,4.79,8.78,0.0
855,923,86517.32,1724.7692260742188,717.3729858398438,9.722673611531556,4.82,8.44,0.0
856,924,91981.98,1754.1205444335938,721.6147766113281,9.4531311539559,4.86,8.11,0.0
857,925,99826.91,1783.2644653320312,729.3334350585938,9.742043500996974,4.86,8.44,0.0
858,926,94265.35,1761.7116088867188,723.5036773681641,10.033831492970236,4.86,8.78,0.0
859,927,86479.94,1735.0308837890625,719.0059356689453,10.3282530714627,4.86,9.11,0.0
860,928,81515.19,1715.7117919921875,712.5742034912109,10.625088231337472,4.86,9.45,0.0
861,929,76836.02,1695.9932250976562,708.0941467285156,10.924140749733828,4.86,9.78,0.0
862,930,80635.88,1689.6067504882812,710.7002563476562,11.225232050139,4.86,10.12,0.0
863,931,70341.78,1661.3551025390625,701.9080047607422,11.528203877204785,4.86,10.45,0.0
864,932,63999.43,1635.9559326171875,697.9689483642578,11.832911783867488,4.86,10.79,0.0
865,933,62916.84,1624.718017578125,695.5878753662109,12.139224566937868,4.86,11.12,0.0
866,934,59234.09,1609.241455078125,691.5706939697266,12.44702282280744,4.86,11.46,0.0
867,935,56146.188,1591.1408081054688,687.806884765625,12.756200591631332,4.86,11.79,0.0
868,936,53271.758,1576.3268432617188,684.4246215820312,13.06665834374714,4.86,12.13,0.0
869,937,51875.62,1565.2636108398438,681.3167877197266,13.378309036625046,4.86,12.46,0.0
870,938,50560.15,1555.9131469726562,678.5387573242188,13.691070091049754,4.86,12.8,0.0
871,939,47647.184,1542.409423828125,675.6980133056641,14.004867116399144,4.86,13.13,0.0
872,940,44114.855,1527.30517578125,672.1395111083984,14.31963187357234,4.86,13.47,0.0
873,941,42543.53,1517.1306762695312,669.6714172363281,14.635302704970378,4.86,13.8,0.0
874,942,41018.9,1507.1118774414062,666.4651184082031,14.9518200535118,4.86,14.14,0.0
875,943,40263.58,1499.1549072265625,664.7794189453125,15.269133774645743,4.86,14.47,0.0
876,944,37683.453,1486.4820556640625,664.3361206054688,15.587193580436129,4.86,14.81,0.0
877,945,36748.6,1476.6549682617188,662.1117095947266,15.905956033264813,4.86,15.14,0.0
878,946,34973.484,1466.3189086914062,660.2065277099609,16.22537907420608,4.86,15.48,0.0
879,947,32830.324,1453.8258056640625,656.1606292724609,16.5454249048301,4.86,15.81,0.0
880,948,32205.195,1450.5439453125,654.3952789306641,16.86605479194809,4.86,16.15,0.0
881,949,30814.648,1443.13720703125,651.4910888671875,17.18724337299537,4.86,16.48,0.0
882,950,29339.88,1431.7372436523438,649.0750732421875,17.508951513509224,4.86,16.82,0.0
883,951,28366.953,1424.4696655273438,647.3260498046875,17.83115879360423,4.86,17.15,0.0
884,952,27291.477,1416.8642578125,645.9443664550781,18.153831071300285,4.86,17.49,0.0
885,953,26029.562,1408.6522827148438,643.8296813964844,18.476949611100647,4.86,17.83,0.0
886,954,25176.225,1399.5902099609375,641.4600524902344,18.80048927319768,4.86,18.16,0.0
887,955,24879.305,1396.271240234375,639.7584228515625,19.12442933272117,4.86,18.5,0.0
888,956,24186.31,1389.9229125976562,638.7809143066406,19.44874978251886,4.86,18.83,0.0
889,957,24999.918,1385.0843505859375,639.4945373535156,19.77342872212493,4.86,19.17,0.0
890,958,23273.725,1378.4949951171875,636.3176879882812,20.09845580057401,4.86,19.5,0.0
891,959,22265.79,1371.0399169921875,635.8872375488281,20.42380608532568,4.86,19.84,0.0
892,960,20602.242,1363.3173828125,633.1013488769531,20.74947099126232,4.86,20.17,0.0
893,961,20756.078,1358.0328979492188,633.4611206054688,21.07543290169904,4.86,20.51,0.0
894,962,20534.77,1353.6987915039062,633.6565856933594,21.40167851327145,4.86,20.84,0.0
895,963,20063.654,1349.3766479492188,632.07763671875,21.728195617376684,4.86,21.18,0.0
896,964,19489.33,1344.3220825195312,630.0720520019531,22.054970080369,4.86,21.51,0.0
897,965,18637.89,1337.3756713867188,628.5595092773438,22.38199531701156,4.86,21.85,0.0
898,966,18017.365,1330.8152465820312,627.5063171386719,22.70925461419741,4.86,22.18,0.0
899,967,17281.113,1326.7432861328125,626.4995727539062,23.03674255053169,4.86,22.52,0.0
900,968,17209.895,1323.7951049804688,624.9357604980469,23.3644482056963,4.86,22.85,0.0
901,969,16772.47,1319.5076904296875,623.5609436035156,23.692361257351543,4.86,23.19,0.0
902,970,16461.035,1316.1425170898438,623.0890808105469,24.02047567330121,4.86,23.52,0.0
903,971,16422.066,1310.1309204101562,624.0472717285156,24.348778456297204,4.86,23.86,0.0
904,972,15417.284,1305.0894165039062,621.96044921875,24.67726819436258,4.86,24.19,0.0
905,973,15377.635,1302.2025756835938,621.3482971191406,25.005935078883,4.86,24.53,0.0
906,974,15293.582,1298.4993896484375,620.7255249023438,25.334770898018363,4.86,24.86,0.0
907,975,14600.466,1294.1077270507812,619.2681274414062,25.66377175919789,4.86,25.2,0.0
908,976,14233.892,1290.8966064453125,617.5959777832031,25.992927763166115,4.86,25.53,0.0
